utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 yeah, xxx Mommy xxx,0.0,CHI,CHI,1.4630000000001928,1358.994,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 xxx Mommy xxx, did what,0.0,CHI,MOT,5.119999999999891,1360.457,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 did what, Mommy did what,0.0,MOT,MOT,0.650000000000091,1365.577,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 Mommy did what, they're on the potty in here,0.0,MOT,CHI,1.7949999999998454,1366.227,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 they're on the potty in here, they're on the potty in there,0.0,CHI,MOT,3.0920000000000982,1368.022,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 they're on the potty in there, they're on they're on the potty in here,0.0,MOT,CHI,1.6299999999998818,1371.114,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 they're on they're on the potty in here, oh,0.0,CHI,RYA,3.907000000000153,1372.744,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 oh, what what's this,0.0,RYA,MOT,1.4629999999999654,1376.651,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 what what's this, piggie,2.8999999999998636,MOT,CHI,2.2950000000000728,1378.114,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 piggie, piggie,0.0,CHI,MOT,1.0640000000000782,1383.309,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 piggie, yeah,-0.9819999999999709,MOT,RYA,0.9819999999999709,1384.373,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 yeah, can you can you put the piggie between these two fences,2.0,RYA,RYA,1.2309999999999945,1384.373,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 can you can you put the piggie between these two fences, no,0.0,RYA,CHI,4.25,1387.604,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 no, back there,0.0,CHI,CHI,2.0629999999998745,1391.854,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 back there, back there oh okay,0.0,CHI,RYA,2.094000000000051,1393.917,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 back there oh okay, put back there,0.0,RYA,CHI,2.27800000000002,1396.011,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 put back there, and this one his goes he,0.0,CHI,CHI,1.69399999999996,1398.289,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 and this one his goes he, oh,0.0,CHI,RYA,5.7690000000000055,1399.983,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 oh, and this a piggie,0.0,RYA,CHI,0.9809999999999945,1405.752,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 and this a piggie, now where's this puppy,0.0,CHI,RYA,2.8420000000000982,1406.733,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 now where's this puppy, ah ah ah cow gotta get in there,0.0,RYA,CHI,1.1489999999998872,1409.575,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 ah ah ah cow gotta get in there, cow's gotta get in there,0.0,CHI,MOT,10.173000000000002,1410.724,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 cow's gotta get in there, oh where is he,0.0,MOT,RYA,1.0299999999999727,1420.897,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 oh where is he, co,2.0,RYA,CHI,1.7960000000000491,1421.927,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 co, cow,6.0,CHI,CHI,2.5440000000000964,1425.723,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 cow, where's where's the cow,0.0,CHI,RYA,1.1309999999998581,1434.267,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 where's where's the cow, it's right in h there,0.0,RYA,CHI,1.8960000000001855,1435.398,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 it's right in h there, right in there,0.0,CHI,MOT,3.0090000000000146,1437.294,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 right in there, where is that,0.0,MOT,MOT,0.599999999999909,1440.303,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 where is that, a cow need a other another one,0.0,MOT,CHI,1.1469999999999345,1440.903,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 a cow need a other another one, cow need a other another one,0.0,CHI,CHI,4.788000000000011,1442.05,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 cow need a other another one, cow need another one,0.0,CHI,MOT,2.44399999999996,1446.838,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 cow need another one, farmer in there,0.0,MOT,CHI,1.2960000000000491,1449.282,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 farmer in there, you gave you gave Ryan an owie,0.0,CHI,MOT,3.175999999999931,1450.578,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 you gave you gave Ryan an owie, I xxx our hat,0.0,MOT,CHI,5.536000000000058,1453.754,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 I xxx our hat, yeah xxx our xxx your hat,0.0,CHI,CHI,2.759999999999991,1459.29,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 yeah xxx our xxx your hat, what did you say,0.0,CHI,RYA,2.6760000000001583,1462.05,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 what did you say, what about his hat,0.0,RYA,MOT,0.7309999999999945,1464.726,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 what about his hat, I like his hat,0.0,MOT,CHI,2.2779999999997926,1465.457,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 I like his hat, you like his hat,0.0,CHI,MOT,3.990000000000009,1467.735,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 you like his hat, oh thanks,0.0,MOT,RYA,0.7320000000001983,1471.725,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 oh thanks, you like hats,-1.1299999999998818,RYA,MOT,1.1299999999998818,1472.457,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 you like hats, you like my hat,2.0,MOT,CHI,1.3139999999998508,1472.457,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 you like my hat, I like your hat a lot,0.0,CHI,RYA,2.046000000000049,1475.771,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 I like your hat a lot, when did you get that hat,0.0,RYA,RYA,1.3799999999998818,1477.817,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 when did you get that hat, xxx I have a Woody I have Woody cowboy hat at home,0.0,RYA,CHI,1.4630000000001928,1479.197,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 xxx I have a Woody I have Woody cowboy hat at home, Woody cowboy hat at home,0.0,CHI,MOT,9.34199999999987,1480.66,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 Woody cowboy hat at home, when where did you get that,0.0,MOT,RYA,2.1110000000001037,1490.002,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 when where did you get that, xxx he get this thing and get this off,0.0,RYA,CHI,1.8789999999999054,1492.113,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 xxx he get this thing and get this off, what is that,0.0,CHI,RYA,5.304000000000087,1493.992,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 what is that, xxx there beef there beef on here,0.0,RYA,CHI,1.7609999999999673,1499.296,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 xxx there beef there beef on here, there beef on here,0.0,CHI,CHI,5.951000000000022,1501.057,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 there beef on here, beef or bee,0.0,CHI,MOT,1.7799999999999727,1507.008,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 beef or bee, there beef on here,0.0,MOT,CHI,1.3799999999998818,1508.788,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 there beef on here, okay,0.0,CHI,MOT,3.0260000000000673,1510.168,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 okay, hey Ben did you see the crayons,0.0,MOT,MOT,1.3630000000000564,1513.194,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 hey Ben did you see the crayons, what's up there,0.0,MOT,CHI,2.3599999999999,1514.557,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 what's up there, what up there,0.0,CHI,CHI,0.9160000000001673,1516.917,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 what up there, computer up there,0.0,CHI,CHI,1.1959999999999127,1517.833,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 computer up there, computer up there,0.0,CHI,RYA,1.5630000000001019,1519.029,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 computer up there, yeah,0.0,RYA,CHI,1.2799999999999727,1520.592,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 yeah, xxx computer up there,0.0,CHI,CHI,1.2309999999999945,1521.872,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 xxx computer up there, hey where's the computer now,0.0,CHI,RYA,3.97199999999998,1523.103,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 hey where's the computer now, where where is it now,1.0,RYA,CHI,2.5270000000000437,1527.075,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 where where is it now, it go it go right up there,0.0,CHI,CHI,2.5269999999998163,1530.602,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 it go it go right up there, and now where is it,0.0,CHI,RYA,5.5190000000000055,1533.129,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 and now where is it, it go right up there,0.0,RYA,CHI,0.8980000000001382,1538.648,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 it go right up there, got go right up there xxx,0.0,CHI,CHI,2.3599999999999,1539.546,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 got go right up there xxx, don't break it,0.0,CHI,MOT,4.639000000000124,1541.906,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 don't break it, where where is the horse,0.0,MOT,RYA,1.9449999999999363,1546.545,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 where where is the horse, right over right over dere there,0.0,RYA,CHI,2.7100000000000364,1548.49,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 right over right over dere there, yeah,0.0,CHI,RYA,2.492999999999938,1551.2,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 yeah, and where what about these guys,0.0,RYA,RYA,1.2309999999999945,1553.693,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 and where what about these guys, where are they,0.0,RYA,RYA,2.8589999999999236,1554.924,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 where are they, I found them down here,0.0,RYA,CHI,0.4650000000001455,1557.783,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 I found them down here, oh okay,0.0,CHI,RYA,3.425999999999931,1558.248,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 oh okay, okay,0.0,RYA,CHI,1.331000000000131,1561.674,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 okay, where you gonna put,0.0,CHI,MOT,1.1959999999999127,1563.005,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 where you gonna put, put over here,0.0,MOT,CHI,0.7319999999999709,1564.201,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 put over here, and what are what can the what's the horse gonna do,0.0,CHI,MOT,4.05600000000004,1564.933,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 and what are what can the what's the horse gonna do, they're gon going to ride they're gon going to ride horsie,0.0,MOT,CHI,2.5270000000000437,1568.989,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 they're gon going to ride they're gon going to ride horsie, they're gonna going to ride the horsie,0.0,CHI,RYA,5.453999999999951,1571.516,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 they're gonna going to ride the horsie, uh what'd you do,0.0,RYA,MOT,1.1469999999999345,1576.97,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 uh what'd you do, did you put the rider on,0.0,MOT,MOT,3.3250000000000455,1578.117,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 did you put the rider on, yeah what happened,0.0,MOT,RYA,0.8979999999999109,1581.442,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 yeah what happened, can you tell me what just happened,0.0,RYA,RYA,1.9450000000001637,1582.34,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 can you tell me what just happened, xxx put him off,6.0,RYA,CHI,1.4629999999999654,1584.285,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 xxx put him off, put him off,0.0,CHI,MOT,4.888999999999896,1591.748,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 put him off, and what are you gonna do with that one,0.0,MOT,MOT,1.7940000000000964,1596.637,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 and what are you gonna do with that one, what'd you do with,0.0,MOT,MOT,1.1639999999999873,1598.431,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 what'd you do with, go on horsie,0.0,MOT,CHI,2.826000000000022,1599.595,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 go on horsie, go on horsie okay,0.0,CHI,MOT,1.1299999999998818,1602.421,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 go on horsie okay, now what's he gonna do,0.0,MOT,MOT,1.5460000000000491,1603.551,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 now what's he gonna do, watch out watch cars,2.0,MOT,CHI,1.3800000000001091,1605.097,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 watch out watch cars, watch out for the cars okay,0.0,CHI,MOT,3.120999999999867,1608.477,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 watch out for the cars okay, where's where's the horse and rider goin,0.0,MOT,MOT,1.8120000000001255,1611.598,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 where's where's the horse and rider goin, he fall down,0.0,MOT,CHI,2.19399999999996,1613.41,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 he fall down, yeah,0.0,CHI,RYA,3.824000000000069,1615.604,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 yeah, he's okay,0.0,RYA,CHI,1.1479999999999109,1619.428,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 he's okay, he's okay,0.0,CHI,RYA,2.5930000000000746,1620.576,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 he's okay, yeah,0.0,RYA,CHI,1.0649999999998272,1623.169,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 yeah, oh good,0.0,CHI,RYA,1.2129999999999654,1624.234,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
 oh good, he's okay,0.0,RYA,CHI,0.4810000000002219,1625.447,False,['P2Y04M13D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020413.xml
