utterance,response,response_time,speaker,responder,utterance_time,start_time,error,age,past_tense,plural,overlap,source_file
 yeah he's hiding from you I think, I think he was a little scared,0,FAT,FAT,1.629,901.476,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 I think he was a little scared, because Emma is so big,0,FAT,FAT,2.444,903.105,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 because Emma is so big, xxx big xxx big xxx,0,FAT,CHI,2.129,905.549,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 xxx big xxx big xxx, yeah,0,CHI,FAT,4.555,907.678,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 yeah, yeah,0,FAT,CHI,0.731,912.233,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 yeah, hm let's see,0,CHI,FAT,4.091,912.964,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 hm let's see, that is such a fun book,15.5,FAT,FAT,1.029,917.055,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 that is such a fun book, sure,0,FAT,CHI,1.879,933.584,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 sure, where did I put it,0,CHI,FAT,0.897,935.463,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 where did I put it, oh here it is it's right over here,0,FAT,FAT,2.112,936.36,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 oh here it is it's right over here, Ten_Ladybugs,0,FAT,CHI,2.61,938.472,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 Ten_Ladybugs, wow,0,CHI,JES,3.242,941.082,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 wow, they're they're actually in the book,0,JES,JES,0.731,944.324,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 they're they're actually in the book, they're actually in the book,0,JES,FAT,2.195,945.055,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 they're actually in the book, this would xxx my paint brush,0,FAT,CHI,1.414,947.25,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 this would xxx my paint brush, which would honey,0,CHI,FAT,4.854,948.664,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 which would honey, this would,0,FAT,CHI,1.63,953.518,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 this would, let's try it together,0,CHI,FAT,0.814,955.148,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 let's try it together, ten little ladybugs sitting on a,0,FAT,FAT,3.074,955.962,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 ten little ladybugs sitting on a, vine,0,FAT,CHI,1.713,959.036,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 vine, along came a butterfly then there were,0,CHI,FAT,0.815,960.749,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a butterfly then there were, nine,0,FAT,CHI,2.194,961.564,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 nine, mm hm,0,CHI,FAT,1.247,963.758,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 mm hm, nine little ladybugs,0,FAT,CHI,0.549,965.005,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 nine little ladybugs, the two on the,0,CHI,CHI,2.444,965.554,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 the two on the, date,0,CHI,FAT,1.713,967.998,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 date, yeah,0,FAT,CHI,4.472,969.711,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 yeah, along came a,0,CHI,CHI,1.13,974.183,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a, what's that thing,0,CHI,FAT,1.232,975.313,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 what's that thing, caterpillar,-0.001,FAT,FAT,1.879,976.545,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 caterpillar, along came the caterpillar and then there were eight,0,FAT,CHI,3.01,978.423,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came the caterpillar and then there were eight, eight little ladybugs sitting on,0,CHI,CHI,4.804,981.433,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 eight little ladybugs sitting on, looking up at,0,CHI,FAT,3.64,986.237,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 looking up at, a bird,0,FAT,CHI,3.426,989.877,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 a bird, heaven,0,CHI,FAT,0.731,993.303,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 heaven, heaven,0,FAT,CHI,0.982,994.034,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 heaven, along came a bird and then there were seven,0,CHI,CHI,0.897,995.016,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a bird and then there were seven, and then there were seven,0,CHI,CHI,5.519,995.913,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 and then there were seven, mm hm,0,CHI,FAT,3.109,1001.432,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 mm hm, seven little ladybugs sitting on on,-0.333,FAT,CHI,0.333,1004.541,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 seven little ladybugs sitting on on, they were resting on,0,CHI,FAT,4.655,1004.541,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 they were resting on, sticks,0,FAT,FAT,2.926,1009.196,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 sticks, along came a grasshopper and then there were six,0,FAT,CHI,3.092,1012.122,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a grasshopper and then there were six, six little ladybugs,0,CHI,CHI,5.287,1015.214,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 six little ladybugs, what is this number,0,CHI,CHI,3.407,1020.501,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 what is this number, hm,0,CHI,FAT,1.796,1023.908,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 hm, oops,0,FAT,FAT,1.563,1025.704,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 oops, that's the six you just said,0,FAT,FAT,1.197,1027.267,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 that's the six you just said, six little ladybugs sitting on the seat,0,FAT,CHI,1.463,1028.464,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 six little ladybugs sitting on the seat, flying near a,-1.3,CHI,FAT,6.85,1029.927,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 flying near a, hive,0,FAT,CHI,1.879,1035.477,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 hive, mm hm,0,CHI,FAT,0.731,1037.356,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 mm hm, along came a bee and then there were five,0,FAT,CHI,0.649,1038.087,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a bee and then there were five, five little ladybugs sitting on a,0,CHI,CHI,5.636,1038.736,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 five little ladybugs sitting on a, sleeping by the shh,0,CHI,FAT,5.203,1044.372,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 sleeping by the shh, shore,-1,FAT,CHI,2.046,1049.575,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 shore, along came a fish and then there were four,0,CHI,CHI,1.463,1050.621,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a fish and then there were four, four little ladybugs sitting on a bench,0,CHI,CHI,4.905,1052.084,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 four little ladybugs sitting on a bench, climbing up a,0,CHI,FAT,4.77,1056.989,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 climbing up a, tree,0,FAT,FAT,0.649,1061.759,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 tree, a grass,0,FAT,CHI,4.305,1062.408,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 a grass, climbing up a tree,0,CHI,FAT,2.195,1066.713,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 climbing up a tree, I think it's a grass,0,FAT,CHI,0.897,1068.908,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 I think it's a grass, I see,0,CHI,FAT,2.445,1069.805,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 I see, along came a turtle and then there were three,0,FAT,CHI,0.481,1072.25,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a turtle and then there were three, three little ladybugs sitting on,0,CHI,CHI,7.017,1072.731,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 three little ladybugs sitting on, drinking up,0,CHI,FAT,4.091,1079.748,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 drinking up, a dew,0,FAT,CHI,1.927,1083.839,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 a dew, dew,0,CHI,CHI,1.166,1085.766,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 dew, mm hm,0,CHI,FAT,0.863,1086.932,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 mm hm, along came a duck and then there were two,0,FAT,CHI,0.5,1087.795,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a duck and then there were two, two little ladybugs sittin on the bench,0,CHI,CHI,6.749,1088.295,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 two little ladybugs sittin on the bench, along came a frog and then there were,0,CHI,CHI,4.454,1095.044,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a frog and then there were, there was,0,CHI,FAT,5.454,1099.498,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 there was, one,0,FAT,CHI,0.581,1104.952,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 one, one little ladybug sittin all alone,0,CHI,CHI,1.065,1105.533,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 one little ladybug sittin all alone, along came a the xxx wind and then it was home,0,CHI,CHI,4.721,1106.598,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a the xxx wind and then it was home, yeah,0,CHI,FAT,8.047,1111.319,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 yeah, we saw a lot of those at at their house didn't we,48.1,FAT,FAT,0.583,1119.366,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 we saw a lot of those at at their house didn't we, we see them,0,FAT,CHI,2.777,1168.049,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 we see them, what what are these called,0,CHI,FAT,3.491,1170.826,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 what what are these called, bowling pins what are you gonna do with the bowling pins,0,FAT,FAT,1.23,1174.317,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 bowling pins what are you gonna do with the bowling pins, knock them over with a ball,0,FAT,CHI,4.789,1175.547,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 knock them over with a ball, oh right,0,CHI,FAT,3.341,1180.336,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 oh right, of course,0,FAT,FAT,0.649,1183.677,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 of course, you could knock them,0,FAT,CHI,0.648,1184.326,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 you could knock them, should I set them up for you,-0.7,CHI,FAT,2.759,1184.974,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 should I set them up for you, yes,0,FAT,CHI,1.314,1187.033,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 yes, oh okay,0,CHI,FAT,0.649,1188.347,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 oh okay, that is a big puzzle,6,FAT,JES,0.747,1188.996,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 that is a big puzzle, along came a bowling pin and then there were nine,0,JES,CHI,1.231,1195.743,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a bowling pin and then there were nine, along came a bowling pin,0,CHI,FAT,6.981,1196.974,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a bowling pin, along came a bowling pin and then there were nine,0,FAT,CHI,1.63,1203.955,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a bowling pin and then there were nine, nine little bowling pins sitting on a,0,CHI,CHI,5.387,1205.585,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 nine little bowling pins sitting on a, floor,0,CHI,FAT,3.789,1210.972,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 floor, floor,0,FAT,CHI,1.463,1214.761,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 floor, along came a daddy and then there were four,0,CHI,CHI,1.148,1216.224,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a daddy and then there were four, along came a daddy,0,CHI,FAT,4.389,1217.372,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a daddy, along came a daddy and then there were four,0,FAT,CHI,0.897,1221.761,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 along came a daddy and then there were four, how are you gonna do that,0,CHI,FAT,4.806,1222.658,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 how are you gonna do that, I thought you were gonna I thought you were gonna going to use the ball,0,FAT,FAT,3.407,1227.464,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 I thought you were gonna I thought you were gonna going to use the ball, I'm gonna do it with my foot,0,FAT,CHI,4.389,1230.871,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 I'm gonna do it with my foot, I see,0,CHI,FAT,3.324,1235.26,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 I see, you did it with your foot didn't you,0,FAT,FAT,0.5,1238.584,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 you did it with your foot didn't you, kick my,0,FAT,CHI,2.195,1239.084,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 kick my, can you tell Jessica what all these things are here,-1,CHI,FAT,2.759,1241.279,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 can you tell Jessica what all these things are here, a big,17,FAT,FAT,2.777,1243.038,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 a big, cat,0,FAT,CHI,1.463,1262.815,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 cat, cat,0,CHI,FAT,1.713,1264.278,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 cat, or maybe a lion kinda like a like a big lion or maybe even a big tiger,0,FAT,FAT,0.814,1265.991,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 or maybe a lion kinda like a like a big lion or maybe even a big tiger, maybe a fox,0,FAT,CHI,5.62,1266.805,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 maybe a fox, maybe a fox,0,CHI,FAT,2.509,1272.425,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 maybe a fox, do you think it's a fox,0,FAT,FAT,0.982,1274.934,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 do you think it's a fox, yeah,0,FAT,CHI,0.914,1275.916,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 yeah, okay,0,CHI,FAT,0.616,1276.83,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 okay, what are these little guys,0,FAT,JES,0.531,1277.446,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 what are these little guys, um I don't remember,0,JES,CHI,1.248,1277.977,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 um I don't remember, you don't remember,0,CHI,JES,5.336,1279.225,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 you don't remember, or are they little dinosaurs,10,JES,FAT,0.981,1284.561,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 or are they little dinosaurs, little,0,FAT,CHI,1.546,1295.542,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 little, what are they coming out of what are those white things they're coming out of,0,CHI,FAT,2.444,1297.088,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
 what are they coming out of what are those white things they're coming out of, eggs,0,FAT,CHI,2.278,1299.532,FALSE,['P2Y08M18D'],FALSE,FALSE,FALSE,/content/drive/My Drive/childes/Eng-NA/Weist/Emma/020818.xml
