utterance,response,response_time,speaker,responder,utterance_time,error,age,past_tense,plural,overlap,source_file
 Mowgli, I watch Mowgli at home,0.0,MOT,CHI,0.7800000000000864,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I watch Mowgli at home, huh,0.0,CHI,CHI,2.2779999999999063,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 huh, what's going on in there,3.0,CHI,RYA,0.8970000000000482,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 what's going on in there, puppy can't look in there,0.0,RYA,CHI,2.455000000000041,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 puppy can't look in there, puppy can't look in there why not,0.0,CHI,MOT,3.425999999999931,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 puppy can't look in there why not,,0.0,MOT,CHI,1.8600000000000136,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
, huh,0.0,CHI,CHI,1.1660000000000537,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 huh, good response,-2.1769999999999072,CHI,MOT,2.1769999999999072,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 good response, there lady there lady in there,0.0,MOT,CHI,3.008999999999901,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 there lady there lady in there, where baby go,0.0,CHI,CHI,2.6940000000000737,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 where baby go, well where was the lady,0.0,CHI,MOT,1.0459999999999354,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 well where was the lady, what was she doin,0.0,MOT,MOT,1.5470000000000255,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 what was she doin, lady,0.0,MOT,CHI,0.7319999999999709,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 lady, hello lady,3.0,CHI,CHI,2.6760000000000446,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 hello lady, hi,0.0,CHI,CHI,1.3970000000000482,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 hi, he he knock knocked puppy down,0.0,CHI,CHI,0.31599999999991724,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 he he knock knocked puppy down, uhoh,0.0,CHI,RYA,6.102000000000089,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 uhoh, hi puppy,0.0,RYA,CHI,0.7309999999999945,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 hi puppy, he go on he go on he's go on their bed,0.0,CHI,CHI,3.8889999999998963,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 he go on he go on he's go on their bed, she's goin to bed,0.0,CHI,RYA,4.805000000000064,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 she's goin to bed, what's the dog gonna do,0.0,RYA,MOT,1.4629999999999654,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 what's the dog gonna do, he go see he go he go see boy,0.0,MOT,CHI,4.72199999999998,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 he go see he go he go see boy, go see boy okay,0.0,CHI,MOT,6.432999999999993,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 go see boy okay, did you see a dog today,0.0,MOT,MOT,1.5300000000000864,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 did you see a dog today, I see dog,0.0,MOT,CHI,3.673000000000002,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I see dog, what was the dog doin,0.0,CHI,MOT,1.7129999999999654,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 what was the dog doin, there there other boy in there,0.0,MOT,CHI,1.2129999999999654,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 there there other boy in there, other boy,0.0,CHI,CHI,1.629000000000019,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 other boy, yeah there's another boy,-0.7480000000000473,CHI,MOT,0.7480000000000473,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 yeah there's another boy, I saw,0.0,MOT,CHI,1.7960000000000491,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I saw, there two boys,0.0,CHI,CHI,1.6299999999999955,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 there two boys, xxx,0.0,CHI,CHI,4.7029999999999745,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 xxx, tha his that his water bottle,6.0,CHI,CHI,3.092999999999961,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 tha his that his water bottle, yeah,0.0,CHI,RYA,2.86099999999999,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 yeah, he he drink his water bottle,0.0,RYA,CHI,0.8140000000000782,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 he he drink his water bottle, he's drinkin the water bottle,0.0,CHI,RYA,3.092999999999961,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 he's drinkin the water bottle, yeah,0.0,RYA,CHI,1.6459999999999582,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 yeah, is that a boy or a girl,-1.1960000000000264,CHI,MOT,1.1960000000000264,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 is that a boy or a girl, it boy,0.0,MOT,CHI,1.9630000000000791,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 it boy, that's a boy okay,0.0,CHI,MOT,1.5629999999999882,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 that's a boy okay, hey who's in the bathtub Ben,8.0,MOT,MOT,1.5289999999999964,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 hey who's in the bathtub Ben, the p the puppies,0.0,MOT,CHI,1.342999999999961,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 the p the puppies, what are they doin in the bathtub,0.0,CHI,RYA,3.907000000000039,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 what are they doin in the bathtub, it's xxx the baby bonk his head,0.0,RYA,CHI,2.1949999999999363,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 it's xxx the baby bonk his head, oh no,0.0,CHI,RYA,8.693000000000097,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 oh no, xxx he wake up,5.0,RYA,CHI,1.0819999999999936,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 xxx he wake up, is she wakin up,0.0,CHI,MOT,4.890999999999963,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 is she wakin up, was she sleeping,0.0,MOT,MOT,2.2939999999999827,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 was she sleeping, he's sleepin,0.0,MOT,CHI,1.0480000000000018,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 he's sleepin, he's sleepin huh,0.0,CHI,RYA,1.3799999999999955,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 he's sleepin huh, baby gon going to go uh baby gon going to go pee,0.0,RYA,CHI,1.86099999999999,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 baby gon going to go uh baby gon going to go pee, the baby's gonna go pee huh,0.0,CHI,RYA,3.824000000000069,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 the baby's gonna go pee huh, he drinkin h his water bottle,7.0,RYA,CHI,2.44399999999996,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 he drinkin h his water bottle, hey make that car go on xxx,0.0,CHI,CHI,2.9260000000000446,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 hey make that car go on xxx, I don't think that's a car,0.0,CHI,MOT,6.117999999999938,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I don't think that's a car, make that car xxx,0.0,MOT,CHI,1.6970000000000027,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 make that car xxx, I don't think it's a car though,0.0,CHI,MOT,2.5919999999999845,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I don't think it's a car though, I think it's a sink,0.0,MOT,MOT,1.8960000000000719,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I think it's a sink, hm,0.0,MOT,RYA,2.11099999999999,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 hm, hey that is a xxx sink,0.0,RYA,CHI,1.8449999999999136,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 hey that is a xxx sink, what do you do with a sink,0.0,CHI,MOT,4.572000000000003,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 what do you do with a sink, I wash my hands,0.0,MOT,CHI,0.9640000000000555,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I wash my hands, wash your hands that's right,0.0,CHI,MOT,2.509999999999991,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 wash your hands that's right, what else do you do with the sink,0.0,MOT,MOT,1.3150000000000546,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 what else do you do with the sink, there xxx up there,0.0,MOT,CHI,3.4069999999999254,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 there xxx up there, there lady bonkin their head,8.0,CHI,CHI,2.1940000000000737,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 there lady bonkin their head, she bonked her head,0.0,CHI,RYA,3.3419999999999845,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 she bonked her head, where Daddy go where did where'd Dad go where'd Dad go,0.0,RYA,CHI,2.0279999999999063,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 where Daddy go where did where'd Dad go where'd Dad go, yeah where'd that dad go,0.0,CHI,MOT,6.035000000000082,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 yeah where'd that dad go, whoa,0.0,MOT,MOT,2.576000000000022,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 whoa, I'm okay,0.0,MOT,CHI,2.11099999999999,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I'm okay, you're okay okay good,0.0,CHI,MOT,1.1479999999999109,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 you're okay okay good, xxx okay,0.0,MOT,CHI,1.77800000000002,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 xxx okay, what are they doin now,0.0,CHI,MOT,5.204000000000065,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 what are they doin now, Daddy gon going to knock him over,0.0,MOT,CHI,1.9789999999999281,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 Daddy gon going to knock him over, Daddy gon going to knock he him xxx over,0.0,CHI,CHI,3.3910000000000764,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 Daddy gon going to knock he him xxx over, why's he gonna knock her over,0.0,CHI,RYA,3.0919999999999845,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 why's he gonna knock her over, why'd why'd he do that,0.0,RYA,RYA,1.7289999999999281,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 why'd why'd he do that, because Bri knocked me over at home,0.0,RYA,CHI,3.160000000000082,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 because Bri knocked me over at home, who knocked you over,0.0,CHI,RYA,4.55499999999995,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 who knocked you over, Brianna did Brianna did and knocked me over at home,0.0,RYA,CHI,1.52800000000002,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 Brianna did Brianna did and knocked me over at home, Ben knocked you over,0.0,CHI,RYA,4.157000000000039,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 Ben knocked you over, no Brianna,0.0,RYA,MOT,1.0459999999999354,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 no Brianna, oh Brianna,0.0,MOT,RYA,0.5,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 oh Brianna, Bri knocked me over,0.0,RYA,RYA,1.0460000000000491,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 Bri knocked me over, oh did it hurt,0.0,RYA,RYA,1.6299999999999955,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 oh did it hurt, I bonked my head,0.0,RYA,CHI,2.9420000000000073,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I bonked my head, you did,0.0,CHI,RYA,3.242999999999938,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 you did, back,0.0,RYA,CHI,0.5830000000000837,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 back, back back my head,0.0,CHI,CHI,0.39799999999991087,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 back back my head, you bonked the back of your head,0.0,CHI,RYA,2.9260000000000446,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 you bonked the back of your head, I bonked my back my head,0.0,RYA,CHI,1.2960000000000491,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I bonked my back my head, not the front though,0.0,CHI,RYA,2.6949999999999363,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 not the front though, the front though,0.0,RYA,CHI,1.4629999999999654,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 the front though, can you tell the daddy where the dog is standing,0.0,CHI,RYA,1.2960000000000491,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 can you tell the daddy where the dog is standing, right xxx,2.0,RYA,CHI,4.787000000000035,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 right xxx, I gon going to knock Daddy over,0.0,CHI,CHI,1.6089999999999236,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I gon going to knock Daddy over, oh no,0.0,CHI,RYA,1.511000000000081,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 oh no, xxx knock him over,0.0,RYA,MOT,1.3309999999999036,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 xxx knock him over, I knocked boy over,0.0,MOT,CHI,2.7590000000000146,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 I knocked boy over, how come you knocked the boy over,0.0,CHI,MOT,1.8450000000000273,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 how come you knocked the boy over, because Dad knocked that they're over,0.0,MOT,CHI,1.7129999999999654,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 because Dad knocked that they're over, that wasn't very nice,0.0,CHI,MOT,3.840000000000032,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 that wasn't very nice, can the dad do somethin nice,0.0,MOT,MOT,2.0950000000000273,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 can the dad do somethin nice, they're they're xxx the head dad flyin,4.0,MOT,CHI,3.2409999999999854,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 they're they're xxx the head dad flyin, they're flying,0.0,CHI,RYA,4.47199999999998,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
 they're flying, hey Ben are they flying or are they falling with style,0.0,RYA,MOT,1.5460000000000491,False,['P2Y05M03D'],False,False,False,/content/drive/My Drive/childes/Eng-NA/Weist/Ben/020503.xml
